date; close 
18/09/2021;48312,46
19/09/2021;47251,76
20/09/2021;42925,46
21/09/2021;40709,59
22/09/2021;43576,15
23/09/2021;44893,87
24/09/2021;42848,41
25/09/2021;42721,91
26/09/2021;43201,79
27/09/2021;42187,51
28/09/2021;41056,79
29/09/2021;41539,43
30/09/2021;43829,34
1/10/2021;48164,35
2/10/2021;47669,02
3/10/2021;48234,05
4/10/2021;49276,91
5/10/2021;51504,27
6/10/2021;55345,85
7/10/2021;53797,21
8/10/2021;53949,29
9/10/2021;54968,04
10/10/2021;54700,24
11/10/2021;57498,80
12/10/2021;56010,90
13/10/2021;57369,00
14/10/2021;57359,21
15/10/2021;61684,96
16/10/2021;60877,77
17/10/2021;61520,54
18/10/2021;62038,16
19/10/2021;64283,97
20/10/2021;66021,02
21/10/2021;62283,96
22/10/2021;60693,59
23/10/2021;61313,09
24/10/2021;60863,56
25/10/2021;63089,04
26/10/2021;60315,68
27/10/2021;58464,42
28/10/2021;60610,11
29/10/2021;62282,50
30/10/2021;61891,91
31/10/2021;61349,75
1/11/2021;60960,98
2/11/2021;63260,05
3/11/2021;62929,93
4/11/2021;61448,47
5/11/2021;61019,66
6/11/2021;61529,76
7/11/2021;63302,78
8/11/2021;67549,14
9/11/2021;66939,24
10/11/2021;64926,06
11/11/2021;64820,80
12/11/2021;64156,30
13/11/2021;64409,56
14/11/2021;65509,06
15/11/2021;63614,06
16/11/2021;60108,90
17/11/2021;60365,60
18/11/2021;56930,68
19/11/2021;58136,22
20/11/2021;59769,66
21/11/2021;58700,83
22/11/2021;56303,06
23/11/2021;57566,60
24/11/2021;57175,09
25/11/2021;58966,99
26/11/2021;53788,22
27/11/2021;54805,03
28/11/2021;57331,41
29/11/2021;57839,55
30/11/2021;56975,35
1/12/2021;57227,97
2/12/2021;56522,76
3/12/2021;53663,25
4/12/2021;49243,39
5/12/2021;49465,50
6/12/2021;50552,83
7/12/2021;50633,01
8/12/2021;50513,04
9/12/2021;47593,85
10/12/2021;47191,14
11/12/2021;49398,40
12/12/2021;50109,99
13/12/2021;46731,03
14/12/2021;48387,69
15/12/2021;48885,05
16/12/2021;47635,92
17/12/2021;46164,14
18/12/2021;46861,62
19/12/2021;46697,13
20/12/2021;46913,54
21/12/2021;48917,48
22/12/2021;48614,97
23/12/2021;50830,20
24/12/2021;50840,36
25/12/2021;50431,63
26/12/2021;50790,88
27/12/2021;50714,73
28/12/2021;47536,39
29/12/2021;46471,70
30/12/2021;47129,66
31/12/2021;46197,31
1/01/2022;47737,35
2/01/2022;47306,41
3/01/2022;46450,79
4/01/2022;45824,54
5/01/2022;43432,51
6/01/2022;43094,54
7/01/2022;41543,79
8/01/2022;41686,67
9/01/2022;41869,60
10/01/2022;41832,59
11/01/2022;42743,03
12/01/2022;43919,67
13/01/2022;42575,61
14/01/2022;43089,83
15/01/2022;43088,74
16/01/2022;43100,36
17/01/2022;42224,38
18/01/2022;42372,75
19/01/2022;41674,80
20/01/2022;40697,03
21/01/2022;36469,30
22/01/2022;35075,92
23/01/2022;36288,15
24/01/2022;36702,79
25/01/2022;36975,99
26/01/2022;36829,37
27/01/2022;37189,85
28/01/2022;37744,70
29/01/2022;38184,86
30/01/2022;37908,44
31/01/2022;38494,66
1/02/2022;38721,49
2/02/2022;36918,19
3/02/2022;37328,64
4/02/2022;41590,34
5/02/2022;41418,21
6/02/2022;42412,41
7/02/2022;43861,07
8/02/2022;44080,12
9/02/2022;44422,91
10/02/2022;43531,67
11/02/2022;42398,98
12/02/2022;42239,01
13/02/2022;42069,84
14/02/2022;42552,28
15/02/2022;44576,33
16/02/2022;43896,34
17/02/2022;40545,09
18/02/2022;39994,66
19/02/2022;40107,12
20/02/2022;38397,25
21/02/2022;37037,39
22/02/2022;38267,75
23/02/2022;37270,85
24/02/2022;38353,62
25/02/2022;39239,77
26/02/2022;39134,83
27/02/2022;37714,96
28/02/2022;43189,46
1/03/2022;44428,47
2/03/2022;43935,37
3/03/2022;42474,37
4/03/2022;39154,40
5/03/2022;39407,02
6/03/2022;38428,92
7/03/2022;38030,63
8/03/2022;38748,52
9/03/2022;41962,85
10/03/2022;39443,42
11/03/2022;38741,03
12/03/2022;38805,53
13/03/2022;37796,31
14/03/2022;39696,28
15/03/2022;39314,86
16/03/2022;41133,64
17/03/2022;40956,79
18/03/2022;41790,97
19/03/2022;42235,02
20/03/2022;41243,16
21/03/2022;41043,90
22/03/2022;42380,11
23/03/2022;42904,10
24/03/2022;44006,77
25/03/2022;44331,36
26/03/2022;44542,31
27/03/2022;46842,14
28/03/2022;47128,71
29/03/2022;47445,30
30/03/2022;47056,41
31/03/2022;45522,65
1/04/2022;46299,75
2/04/2022;45822,28
3/04/2022;46414,26
4/04/2022;46609,36
5/04/2022;45501,58
6/04/2022;43177,78
7/04/2022;43466,21
8/04/2022;42273,38
9/04/2022;42768,61
10/04/2022;42153,77
11/04/2022;39536,71
12/04/2022;40086,66
13/04/2022;41150,33
14/04/2022;39951,63
15/04/2022;40563,69
16/04/2022;40392,55
17/04/2022;39688,16
18/04/2022;40811,03
19/04/2022;41504,44
20/04/2022;41375,35
21/04/2022;40490,97
22/04/2022;39716,04
23/04/2022;39445,97
24/04/2022;39466,26
25/04/2022;40437,52
26/04/2022;38117,39
27/04/2022;39252,04
28/04/2022;39749,75
29/04/2022;38594,22
30/04/2022;37650,13
1/05/2022;38480,53
2/05/2022;38513,01
3/05/2022;37725,38
4/05/2022;39680,21
5/05/2022;36546,86
6/05/2022;36009,89
7/05/2022;35469,21
8/05/2022;34033,77
9/05/2022;30076,90
10/05/2022;31013,12
11/05/2022;29017,21
12/05/2022;28915,72
13/05/2022;29244,83
14/05/2022;30050,31
15/05/2022;31296,11
16/05/2022;29838,50
17/05/2022;30415,91
18/05/2022;28667,29
19/05/2022;30282,48
20/05/2022;29166,15
21/05/2022;29410,72
22/05/2022;30264,29
23/05/2022;29075,68
24/05/2022;29630,05
25/05/2022;29508,27
26/05/2022;29188,71
27/05/2022;28597,33
28/05/2022;29013,53
29/05/2022;29452,23
30/05/2022;31716,41
31/05/2022;31782,16
1/06/2022;29789,58
2/06/2022;30439,63
3/06/2022;29680,30
4/06/2022;29845,48
5/06/2022;29897,90
6/06/2022;31353,78
7/06/2022;31111,75
8/06/2022;30189,27
9/06/2022;30082,94
10/06/2022;29067,38
11/06/2022;28389,49
12/06/2022;26587,35
13/06/2022;22471,59
14/06/2022;22118,37
15/06/2022;22566,73
16/06/2022;20372,85
17/06/2022;20432,26
18/06/2022;18954,25
19/06/2022;20553,48
20/06/2022;20550,91
21/06/2022;20699,21
22/06/2022;19956,16
23/06/2022;21098,41
24/06/2022;21219,46
25/06/2022;21474,19
26/06/2022;21031,85
27/06/2022;20718,16
28/06/2022;20251,96
29/06/2022;20094,16
30/06/2022;19908,49
1/07/2022;19249,33
2/07/2022;19225,66
3/07/2022;19294,21
4/07/2022;20212,81
5/07/2022;20158,69
6/07/2022;20545,04
7/07/2022;21611,80
8/07/2022;21592,65
9/07/2022;21582,17
10/07/2022;20846,53
11/07/2022;19944,25
12/07/2022;19309,71
13/07/2022;20230,81
14/07/2022;20577,38
15/07/2022;20827,27
16/07/2022;21199,01
17/07/2022;20792,81
18/07/2022;22447,39
19/07/2022;23399,91
20/07/2022;23222,77
21/07/2022;23153,54
22/07/2022;22686,32
23/07/2022;22452,14
24/07/2022;22585,40
25/07/2022;21305,59
26/07/2022;21258,08
27/07/2022;22960,19
28/07/2022;23855,65
29/07/2022;23769,15
30/07/2022;23646,03
31/07/2022;23308,14
1/08/2022;23271,57
2/08/2022;22991,49
3/08/2022;22825,25
4/08/2022;22622,99
5/08/2022;23319,22
6/08/2022;22956,40
7/08/2022;23179,86
8/08/2022;23817,72
9/08/2022;23156,66
10/08/2022;23959,67
11/08/2022;23943,36
12/08/2022;24412,17
13/08/2022;24449,86
14/08/2022;24313,71
15/08/2022;24101,69
16/08/2022;23858,64
17/08/2022;23338,03
18/08/2022;23201,51
19/08/2022;20833,43
20/08/2022;21142,06
21/08/2022;21514,79
22/08/2022;21399,66
23/08/2022;21520,62
24/08/2022;21369,05
25/08/2022;21565,47
26/08/2022;20247,99
27/08/2022;20038,42
28/08/2022;19554,08
29/08/2022;20292,37
30/08/2022;19813,51
31/08/2022;20050,28
1/09/2022;20129,93
2/09/2022;19957,44
3/09/2022;19834,79
4/09/2022;20003,46
5/09/2022;19793,29
6/09/2022;18791,95
7/09/2022;19287,52
8/09/2022;19321,77
9/09/2022;21369,73
10/09/2022;21655,13
11/09/2022;21836,45
12/09/2022;22400,52
13/09/2022;20173,77
14/09/2022;20233,68
15/09/2022;19700,15
16/09/2022;19804,02
17/09/2022;20118,35
18/09/2022;19417,72
19/09/2022;19541,28
20/09/2022;18879,95
21/09/2022;18468,05
22/09/2022;19405,96
23/09/2022;19291,13
24/09/2022;18924,39
25/09/2022;18809,94
26/09/2022;19230,96
27/09/2022;19081,40
28/09/2022;19412,67
29/09/2022;19593,46
30/09/2022;19425,63
1/10/2022;19313,96
2/10/2022;19058,15
3/10/2022;19632,35
4/10/2022;20344,58
5/10/2022;20160,74
6/10/2022;19965,12
7/10/2022;19532,81
8/10/2022;19419,32
9/10/2022;19442,41
10/10/2022;19131,36
11/10/2022;19058,29
12/10/2022;19154,85
13/10/2022;19378,91
14/10/2022;19182,01
15/10/2022;19069,72
16/10/2022;19264,26
17/10/2022;19550,49
18/10/2022;19330,29
19/10/2022;19123,89
20/10/2022;19043,54
21/10/2022;19166,40
22/10/2022;19207,57
23/10/2022;19572,60
24/10/2022;19331,06
25/10/2022;20087,18
26/10/2022;20776,76
27/10/2022;20295,28
28/10/2022;20599,89
29/10/2022;20820,19
30/10/2022;20630,65
31/10/2022;20492,56
1/11/2022;20480,27
2/11/2022;20150,33
3/11/2022;20207,99
4/11/2022;21150,60
5/11/2022;21301,57
6/11/2022;20910,59
7/11/2022;20593,73
8/11/2022;18544,70
9/11/2022;15820,02
10/11/2022;17559,67
11/11/2022;17007,72
12/11/2022;16773,90
13/11/2022;16307,47
14/11/2022;16592,04
15/11/2022;16879,14
16/11/2022;16648,05
17/11/2022;16680,21
18/11/2022;16677,95
19/11/2022;16683,72
20/11/2022;16253,60
21/11/2022;15760,19
22/11/2022;16198,25
23/11/2022;16590,98
24/11/2022;16588,46
25/11/2022;16508,33
26/11/2022;16451,53
27/11/2022;16420,87
28/11/2022;16207,01
29/11/2022;16431,79
30/11/2022;17162,35
1/12/2022;16978,64
2/12/2022;17094,49
3/12/2022;16888,31
4/12/2022;17111,76
5/12/2022;16966,84
6/12/2022;17086,52
7/12/2022;16837,85
8/12/2022;17226,02
9/12/2022;17126,85
10/12/2022;17129,19
11/12/2022;17094,83
12/12/2022;17208,66
13/12/2022;17775,32
14/12/2022;17801,37
15/12/2022;17359,21
16/12/2022;16658,44
17/12/2022;16780,55
18/12/2022;16742,74
19/12/2022;16442,79
20/12/2022;16901,12
21/12/2022;16821,13
22/12/2022;16816,01
23/12/2022;16780,97
24/12/2022;16837,16
25/12/2022;16829,10
26/12/2022;16916,07
27/12/2022;16700,54
28/12/2022;16540,47
29/12/2022;16631,24
30/12/2022;16599,47
31/12/2022;16531,31
1/01/2023;16613,87
2/01/2023;16670,08
3/01/2023;16670,16
4/01/2023;16846,82
5/01/2023;16825,87
6/01/2023;16946,16
7/01/2023;16942,73
8/01/2023;17115,81
9/01/2023;17179,03
10/01/2023;17442,44
11/01/2023;17938,00
12/01/2023;18849,00
13/01/2023;19932,05
14/01/2023;20954,52
15/01/2023;20878,94
16/01/2023;21188,92
17/01/2023;21136,12
18/01/2023;20678,47
19/01/2023;21082,28
20/01/2023;22676,20
21/01/2023;22789,92
22/01/2023;22714,99
23/01/2023;22917,47
24/01/2023;22637,80
25/01/2023;23066,28
26/01/2023;23009,15
27/01/2023;23077,75
28/01/2023;23031,02
29/01/2023;23747,26
30/01/2023;22833,34
31/01/2023;23129,70
1/02/2023;23730,52
2/02/2023;23470,80
3/02/2023;23437,21
4/02/2023;23332,10
5/02/2023;22940,79
6/02/2023;22761,44
7/02/2023;23252,78
8/02/2023;22961,13
9/02/2023;21807,55
10/02/2023;21634,86
11/02/2023;21862,19
12/02/2023;21790,14
13/02/2023;21787,77
14/02/2023;22208,56
15/02/2023;24332,21
16/02/2023;23533,22
17/02/2023;24578,28
18/02/2023;24638,27
19/02/2023;24287,53
20/02/2023;24838,09
21/02/2023;24450,50
22/02/2023;24186,92
23/02/2023;23941,10
24/02/2023;23189,78
25/02/2023;23168,68
26/02/2023;23557,29
27/02/2023;23492,86
28/02/2023;23137,23
1/03/2023;23642,80
2/03/2023;23467,23
3/03/2023;22360,92
4/03/2023;22353,23
5/03/2023;22434,09
6/03/2023;22410,79
7/03/2023;22201,44
8/03/2023;21704,74
9/03/2023;20370,48
10/03/2023;20206,71
11/03/2023;20613,60
12/03/2023;22183,71
13/03/2023;24207,10
14/03/2023;24757,56
15/03/2023;24372,11
16/03/2023;25049,83
17/03/2023;27441,41
18/03/2023;26973,46
19/03/2023;28040,29
20/03/2023;27807,05
21/03/2023;28188,11
22/03/2023;27316,18
23/03/2023;28345,70
24/03/2023;27493,01
25/03/2023;27492,83
26/03/2023;27995,16
27/03/2023;27146,01
28/03/2023;27266,08
29/03/2023;28355,70
30/03/2023;28040,71
31/03/2023;28474,62
1/04/2023;28468,49
2/04/2023;28187,85
3/04/2023;27809,04
4/04/2023;28177,23
5/04/2023;28180,06
6/04/2023;28043,49
7/04/2023;27927,80
8/04/2023;27953,93
9/04/2023;28340,68
10/04/2023;29655,75
11/04/2023;30226,45
12/04/2023;29905,56
13/04/2023;30407,76
14/04/2023;30491,71
15/04/2023;30321,55
16/04/2023;30322,37
17/04/2023;29446,34
18/04/2023;30395,53
19/04/2023;28821,91
20/04/2023;28248,11
21/04/2023;27261,17
22/04/2023;27820,73
23/04/2023;27596,85
24/04/2023;27520,93
25/04/2023;28308,07
26/04/2023;28432,89
27/04/2023;29483,94
28/04/2023;29339,99
29/04/2023;29251,20
30/04/2023;29236,81
1/05/2023;28086,77
2/05/2023;28694,70
3/05/2023;29041,65
4/05/2023;28865,72
5/05/2023;29548,51
6/05/2023;28943,98
7/05/2023;28572,81
8/05/2023;27783,42
9/05/2023;27680,21
10/05/2023;27628,73
11/05/2023;26991,62
12/05/2023;26807,09
13/05/2023;26788,88
14/05/2023;26931,44
15/05/2023;27176,27
16/05/2023;27036,57
17/05/2023;27406,21
18/05/2023;26823,31
19/05/2023;26888,42
20/05/2023;27118,54
21/05/2023;26755,17
22/05/2023;26855,40
23/05/2023;27224,70
24/05/2023;26326,17
25/05/2023;26480,21
26/05/2023;26719,70
27/05/2023;26872,59
28/05/2023;28077,57
29/05/2023;27746,07
30/05/2023;27703,56
31/05/2023;27220,17
1/06/2023;26825,73
2/06/2023;27251,14
3/06/2023;27078,30
4/06/2023;27125,24
5/06/2023;25740,46
6/06/2023;27269,02
7/06/2023;26348,91
8/06/2023;26509,09
9/06/2023;26483,81
10/06/2023;25856,18
11/06/2023;25937,58
12/06/2023;25905,64
13/06/2023;25928,94
14/06/2023;25125,73
15/06/2023;25574,36
16/06/2023;26330,59
17/06/2023;26510,43
18/06/2023;26338,00
19/06/2023;26842,09
20/06/2023;28319,35
21/06/2023;30000,55
22/06/2023;29892,81
23/06/2023;30705,39
24/06/2023;30548,20
25/06/2023;30473,64
26/06/2023;30271,91
27/06/2023;30696,99
28/06/2023;30078,90
29/06/2023;30447,17
30/06/2023;30471,06
1/07/2023;30590,76
2/07/2023;30617,66
3/07/2023;31160,24
4/07/2023;30774,39
5/07/2023;30503,07
6/07/2023;29907,98
7/07/2023;30349,69
8/07/2023;30294,36
9/07/2023;30171,49
10/07/2023;30421,04
11/07/2023;30626,62
12/07/2023;30385,22
13/07/2023;31475,78
14/07/2023;30331,09
15/07/2023;30298,45
16/07/2023;30248,17
17/07/2023;30147,68
18/07/2023;29863,79
19/07/2023;29918,60
20/07/2023;29809,61
21/07/2023;29911,46
22/07/2023;29791,61
23/07/2023;30085,68
24/07/2023;29181,04
25/07/2023;29226,63
26/07/2023;29352,06
27/07/2023;29217,05
28/07/2023;29316,82
29/07/2023;29358,76
30/07/2023;29283,34
31/07/2023;29231,47
1/08/2023;29699,74
2/08/2023;29163,69
3/08/2023;29177,75
4/08/2023;29078,51
5/08/2023;29050,34
6/08/2023;29046,16
7/08/2023;29182,16
8/08/2023;29770,51
9/08/2023;29566,47
10/08/2023;29428,10
11/08/2023;29403,56
12/08/2023;29417,08
13/08/2023;29281,55
14/08/2023;29409,22
15/08/2023;29171,23
16/08/2023;28702,80
17/08/2023;26629,67
18/08/2023;26049,69
19/08/2023;26095,80
20/08/2023;26191,01
21/08/2023;26126,18
22/08/2023;26043,01
23/08/2023;26429,40
24/08/2023;26166,22
25/08/2023;26051,29
26/08/2023;26010,35
27/08/2023;26091,32
28/08/2023;26106,00
29/08/2023;27724,41
30/08/2023;27305,41
31/08/2023;25937,29
1/09/2023;25798,79
2/09/2023;25868,56
3/09/2023;25971,37
4/09/2023;25816,24
5/09/2023;25785,01
6/09/2023;25751,71
7/09/2023;26264,75
8/09/2023;25907,13
9/09/2023;25898,41
10/09/2023;25833,67
11/09/2023;25157,07
12/09/2023;25840,34
13/09/2023;26227,49
14/09/2023;26533,66
15/09/2023;26605,49
16/09/2023;26569,13
17/09/2023;26533,12
18/09/2023;26767,82
19/09/2023;27219,02
20/09/2023;27126,40
21/09/2023;26567,47
22/09/2023;26583,16
23/09/2023;26585,41
24/09/2023;26261,44
25/09/2023;26297,93
26/09/2023;26212,59
27/09/2023;26360,20
28/09/2023;27027,20
29/09/2023;26909,40
30/09/2023;26964,27
1/10/2023;27994,51
2/10/2023;27507,22
3/10/2023;27428,66
4/10/2023;27789,80
5/10/2023;27414,59
6/10/2023;27946,61
7/10/2023;27973,69
8/10/2023;27933,57
9/10/2023;27598,77
10/10/2023;27395,40
11/10/2023;26871,21
12/10/2023;26756,23
13/10/2023;26862,90
14/10/2023;26854,52
15/10/2023;27177,41
16/10/2023;28518,37
17/10/2023;28409,46
18/10/2023;28328,07
19/10/2023;28733,78
20/10/2023;29684,37
21/10/2023;29924,08
22/10/2023;30001,44
23/10/2023;33084,08
24/10/2023;33923,52
25/10/2023;34503,40
26/10/2023;34157,06
27/10/2023;33907,70
28/10/2023;34090,05
29/10/2023;34535,38
30/10/2023;34494,56
31/10/2023;34657,73
1/11/2023;35439,76
2/11/2023;34947,15
3/11/2023;34732,28
4/11/2023;35086,09
5/11/2023;35039,47
6/11/2023;35054,59
7/11/2023;35421,85
8/11/2023;35638,33
9/11/2023;36704,14
10/11/2023;37321,51
11/11/2023;37142,22
12/11/2023;37079,76
13/11/2023;36482,51
14/11/2023;35551,21
15/11/2023;37884,19
16/11/2023;36162,42
17/11/2023;36626,32
18/11/2023;36591,19
19/11/2023;37388,64
20/11/2023;37476,66
21/11/2023;35758,72
22/11/2023;37424,20
23/11/2023;37299,18
24/11/2023;37737,05
25/11/2023;37801,92
26/11/2023;37460,21
27/11/2023;37246,29
28/11/2023;37836,63
29/11/2023;37861,90
30/11/2023;37729,58
1/12/2023;38699,84
2/12/2023;39469,35
3/12/2023;39980,93
4/12/2023;41984,41
5/12/2023;44089,06
6/12/2023;43771,01
7/12/2023;43285,02
8/12/2023;44186,18
9/12/2023;43723,00
10/12/2023;43791,67
11/12/2023;41235,58
12/12/2023;41472,94
13/12/2023;42887,55
14/12/2023;43030,60
15/12/2023;41939,16
16/12/2023;42243,26
17/12/2023;41349,42
18/12/2023;42650,27
19/12/2023;42268,08
20/12/2023;43669,91
21/12/2023;43875,01
22/12/2023;44008,04
23/12/2023;43732,75
24/12/2023;43023,12
25/12/2023;43593,79
26/12/2023;42517,32
27/12/2023;43469,34
28/12/2023;42588,94
29/12/2023;42073,59
30/12/2023;42146,03
31/12/2023;42280,14
